price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_sold,mn_sold,day_sold,id,orig.id
874000,4,2.75,2860,6867,1,0,1,5,7,1560,1300,1946,0,98115,47.6723,-122.263,2290,5350,2014,12,26,5620,3946
435000,6,3.5,2400,8620,2,0,0,3,8,1640,760,1987,0,98034,47.7152,-122.162,1940,7350,2014,08,13,1163,827
400000,3,1.5,1200,4800,1,0,0,4,7,1200,0,1962,0,98007,47.6084,-122.136,1510,7668,2014,06,03,17983,12610
370000,4,3,2490,5706,2,0,0,3,9,2490,0,2005,0,98042,47.3509,-122.165,2650,5880,2015,04,09,19356,13545
460000,2,1,850,4650,1,0,0,3,7,850,0,1975,0,98117,47.6926,-122.365,980,4700,2015,03,29,16877,11827
420000,3,1.75,1510,6360,1,0,0,4,7,1510,0,1954,0,98133,47.7321,-122.353,1480,7260,2014,07,09,6948,4876
220000,3,1,820,5200,1,0,0,4,6,820,0,1977,0,98042,47.363,-122.094,1120,5200,2015,03,02,13797,9610
375000,4,2.75,3140,24800,1,0,0,4,8,2080,1060,1971,0,98042,47.3782,-122.161,2850,12900,2014,09,09,3728,2616
414250,4,1.75,1640,13566,1,0,0,4,7,1120,520,1977,0,98072,47.7423,-122.099,1470,13530,2015,02,06,3831,2684
312500,2,1,870,7227,1,0,0,3,7,870,0,1948,0,98133,47.7288,-122.331,1250,7252,2014,09,21,12686,8825
800000,4,2.25,2510,9963,1,0,0,4,9,2200,310,1967,0,98005,47.5973,-122.177,3110,9963,2014,11,24,8813,6167
542000,2,2.25,1800,2819,2,0,2,4,9,1800,0,1979,0,98008,47.6104,-122.113,1800,2755,2015,03,10,18363,12870
235000,3,1,1020,6173,1,0,0,3,6,780,240,1948,0,98168,47.5042,-122.329,1330,5909,2014,09,12,12890,8968
855000,5,1.5,1930,4500,1.5,0,0,3,8,1930,0,1929,0,98112,47.6401,-122.303,2083,4500,2015,04,07,15773,11031
753000,4,1.75,2160,39430,1,0,0,4,8,1660,500,1974,0,98005,47.6378,-122.185,2430,35329,2014,08,05,16301,11405
420000,3,1.75,1230,10005,1,0,0,4,7,1230,0,1963,0,98008,47.621,-122.114,1530,8560,2014,09,23,14120,9822
715000,4,2.25,2060,5649,1,0,0,5,8,1360,700,1941,0,98199,47.6496,-122.407,2060,5626,2014,05,14,10668,7419
372500,3,1.75,1550,12956,1,0,0,3,7,1210,340,1988,0,98045,47.4711,-121.752,1630,15360,2014,10,24,1593,1131
197000,3,1,1090,17630,1,0,0,4,7,1090,0,1962,0,98002,47.288,-122.196,1300,12000,2014,10,06,6174,4333
456150,3,2.25,1750,12408,1,0,0,5,7,1150,600,1962,0,98155,47.7509,-122.3,1820,12977,2014,12,04,2666,1890
853505,3,2.5,2820,14890,1,0,4,3,9,1770,1050,1985,0,98034,47.7019,-122.228,3740,14890,2014,09,12,17363,12168
229000,3,1.5,1200,5000,1,0,0,3,6,1200,0,1979,0,98146,47.5122,-122.357,1440,2500,2014,08,11,19412,13580
975000,4,2.5,3490,7494,2,0,3,3,11,3490,0,2000,0,98006,47.559,-122.127,3260,8437,2014,05,13,13482,9395
296000,3,2.5,1560,5845,2,0,0,3,7,1560,0,2003,0,98038,47.3851,-122.029,1860,5752,2014,09,24,7613,5334
1150000,4,3.75,5300,37034,2,0,0,3,11,5300,0,1989,0,98077,47.7283,-122.076,3730,37034,2015,03,12,19232,13463
485000,4,1.75,3220,7392,1,0,0,4,8,2010,1210,1959,0,98177,47.7719,-122.361,1660,8363,2014,10,14,6276,4404
220000,3,1.75,1230,7200,1,0,0,3,7,1230,0,1986,0,98023,47.2881,-122.363,1540,7210,2014,10,30,4278,2997
1560000,4,2.5,2700,17853,2,0,0,4,9,2700,0,1960,0,98004,47.6463,-122.219,3790,16672,2015,04,07,10980,7637
490000,4,2.5,3480,12696,1,0,0,4,9,1980,1500,1977,0,98042,47.3816,-122.153,3480,14175,2014,09,17,17151,12027
254000,3,2,1480,7480,1,0,0,4,7,1480,0,1992,0,98038,47.3542,-122.055,1680,7146,2014,05,28,16233,11352
405000,2,1,800,6016,1,0,0,3,6,800,0,1942,0,98117,47.6913,-122.369,1470,3734,2014,12,08,18856,13197
319502,3,1.75,1610,38707,1,0,0,3,7,1610,0,1990,0,98010,47.3778,-122.001,1930,45151,2015,02,24,9152,6398
225000,3,1,1250,7820,1,0,0,3,7,1250,0,1967,0,98001,47.3397,-122.291,1300,7920,2015,03,25,19305,13511
448000,3,3.25,1560,1345,2,0,0,3,8,1260,300,2009,0,98126,47.5637,-122.375,1560,4800,2015,04,23,21282,14893
637000,4,3.5,4083,68377,2,0,0,3,10,4083,0,2005,0,98001,47.3114,-122.262,2430,41382,2014,09,19,18289,12822
1000000,3,1,1880,5450,1.5,0,0,4,8,1880,0,1924,0,98112,47.6453,-122.302,2580,5450,2014,12,15,16540,11576
857500,4,2.75,2960,5040,2,0,3,3,9,2210,750,1952,1993,98116,47.5747,-122.408,2270,5500,2015,01,27,12044,8378
885000,4,2.75,2730,3560,1.5,0,0,3,8,1550,1180,1921,2007,98115,47.6737,-122.304,1860,3560,2014,05,19,6280,4407
375000,3,1.75,1430,10574,2,0,0,3,7,1430,0,1981,0,98011,47.7668,-122.218,1900,10450,2014,11,20,2843,2019
975000,4,2.5,3240,35083,2,0,0,4,9,3240,0,1978,0,98005,47.6337,-122.154,3340,24501,2014,07,30,15161,10592
230000,4,3,1680,6003,1,0,0,3,7,1150,530,1997,0,98002,47.2885,-122.218,1820,6207,2014,08,18,18082,12677
525000,5,3,2450,4591,2,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,1060,5500,2014,05,13,3621,2548
165000,2,1,640,7768,1,0,0,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424,2014,07,11,8221,5750
212000,3,1.5,1010,10000,1,0,0,4,7,1010,0,1973,0,98003,47.2881,-122.294,2420,34637,2015,04,29,2777,1967
427500,4,2.5,3160,8726,2,0,0,3,9,3160,0,1999,0,98092,47.2582,-122.223,2500,8648,2014,10,28,6097,4279
428000,3,2.5,1650,2201,3,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965,2015,04,17,20870,14603
481015,3,2.25,1550,5511,2,0,0,3,8,1550,0,1987,0,98033,47.6946,-122.185,1620,5511,2014,07,02,12283,8539
379500,3,2.25,1830,25641,2,0,0,3,8,1830,0,1989,0,98059,47.4786,-122.112,1500,25641,2014,07,23,6389,4490
349950,4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1925,0,98108,47.5518,-122.311,1560,5600,2014,11,13,9375,6557
740000,4,2.5,3360,15091,2,0,0,3,9,3360,0,1997,0,98052,47.6649,-122.135,1930,9936,2014,07,09,12615,8781
395000,4,2.25,1780,10748,2,0,0,4,8,1780,0,1964,0,98072,47.762,-122.11,2070,37680,2015,01,08,7571,5305
375000,3,2,2240,5200,1,0,0,3,7,1630,610,1954,0,98112,47.6191,-122.296,1470,3775,2015,02,09,9418,6583
575000,3,2,940,5000,1,0,0,3,7,880,60,1941,0,98117,47.6771,-122.398,1420,5000,2015,05,05,3057,2161
590000,5,3,3480,6625,2,0,0,3,8,3480,0,2012,0,98059,47.4815,-122.153,2800,9400,2015,02,18,8052,5630
620000,5,2.5,3070,34991,2,0,0,3,9,3070,0,1995,0,98059,47.4721,-122.148,2150,19515,2015,03,10,6002,4210
780000,3,2.75,1970,2600,2.5,0,0,3,8,1970,0,1924,1994,98103,47.663,-122.335,1680,3120,2014,07,24,12502,8692
442500,6,2.5,2800,10490,1,0,0,3,7,1400,1400,1968,0,98177,47.7735,-122.378,2290,8716,2014,07,28,1719,1216
115000,2,1,1000,16524,1,0,0,3,5,1000,0,1913,0,98001,47.2841,-122.255,1350,10208,2014,12,05,3403,2395
257500,2,2,1180,9265,1,0,0,3,7,1180,0,1940,0,98125,47.7252,-122.297,460,18000,2014,06,24,12107,8423
392800,2,1,740,4275,1,0,0,5,6,740,0,1924,0,98115,47.688,-122.308,1900,4275,2014,10,07,14307,9966
750000,5,3.5,2980,5809,2,0,2,3,8,2980,0,2005,0,98029,47.5537,-121.996,2120,3416,2015,04,22,14325,9984
592500,4,2.5,3370,35150,1,0,0,5,8,1770,1600,1993,0,98027,47.461,-122.002,2920,41241,2014,08,19,18930,13245
563500,4,2.5,2780,7838,2,0,3,3,9,2780,0,2004,0,98065,47.5312,-121.861,3160,7848,2014,09,22,14051,9776
163500,2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,2014,07,23,184,129
100000,2,1,790,6426,1,0,0,3,6,790,0,1944,0,98178,47.4933,-122.245,1380,6946,2014,09,04,3445,2424
618000,4,1,1260,4080,1,0,0,4,7,1260,0,1911,0,98105,47.6644,-122.324,1340,4080,2014,10,02,4503,3145
1600000,4,4.25,4645,7757,2,0,0,3,10,3855,790,2006,0,98112,47.6248,-122.29,2150,6970,2015,04,03,19929,13949
1210000,4,2.75,2470,5500,1,0,3,3,9,1570,900,1960,2005,98107,47.6586,-122.358,1620,5500,2014,10,21,17307,12131
255900,3,2.5,1489,3266,2,0,0,3,7,1489,0,2014,0,98002,47.3452,-122.217,1537,3273,2014,07,25,20631,14439
425000,4,1.5,2290,8773,1,0,0,4,7,1330,960,1947,0,98133,47.7173,-122.33,1740,7058,2015,02,20,3995,2792
333500,3,1.75,1220,9732,1,0,0,3,7,1220,0,1965,0,98011,47.7736,-122.214,1630,10007,2014,12,31,452,314
525000,3,1.75,1600,6120,1.5,0,0,3,7,1600,0,1924,0,98115,47.6847,-122.291,1670,4590,2014,05,14,6162,4324
510000,3,2.75,1950,12630,1,0,0,4,8,1230,720,1969,0,98052,47.6301,-122.107,1990,12196,2015,02,04,12773,8881
629000,4,2.25,1900,11171,1,0,0,3,8,1280,620,1984,0,98006,47.561,-122.126,2330,9934,2014,10,07,11653,8101
790000,4,1.75,2460,10061,1,1,4,3,7,1410,1050,1961,0,98178,47.5105,-122.238,2300,10061,2014,12,29,1158,823
139950,0,0,844,4269,1,0,0,4,7,844,0,1913,0,98001,47.2781,-122.25,1380,9600,2015,04,13,14424,10058
795000,4,2.5,2920,32219,2,0,0,5,10,2920,0,1995,0,98077,47.7439,-122.041,3420,37206,2014,07,31,14355,10005
450600,2,1,840,7020,1.5,0,0,4,7,840,0,1943,0,98136,47.5513,-122.394,1310,7072,2015,04,02,17064,11965
700000,3,1.75,1990,13000,2,0,3,3,9,1990,0,1980,0,98028,47.7439,-122.262,2880,11340,2015,03,04,11739,8164
338900,4,2.5,1830,5612,2,0,0,3,7,1830,0,2003,0,98038,47.3572,-122.015,1830,5998,2014,07,18,571,407
734500,4,2.75,3280,6845,2,0,0,3,10,3280,0,2003,0,98052,47.7042,-122.107,3280,7467,2014,08,25,15336,10716
835000,4,2.75,1550,4000,1.5,0,0,3,9,1550,0,1930,0,98105,47.6596,-122.28,2120,4000,2014,06,03,7166,5024
510000,4,2.5,4073,17334,2,0,0,3,8,4073,0,2008,0,98001,47.2949,-122.27,1780,9625,2015,05,08,21055,14728
352000,2,1,940,5000,1,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,1560,4500,2015,04,22,403,280
460000,2,2.5,1880,40575,1,0,0,3,9,1880,0,1987,0,98024,47.5614,-121.899,1930,32935,2015,05,06,5113,3579
1330000,4,2.25,3260,4640,2,0,0,5,9,2360,900,1907,0,98112,47.6272,-122.312,3240,5800,2015,03,24,13492,9402
985000,4,2.25,4230,37769,2,0,0,3,11,4230,0,1989,0,98077,47.7287,-122.077,3890,37034,2014,05,09,730,517
160000,4,1,1540,7350,1,0,0,4,6,770,770,1969,0,98023,47.3318,-122.34,910,8000,2014,12,30,17754,12447
232000,3,1,840,6540,1,0,0,3,6,840,0,1970,2014,98042,47.3743,-122.116,1010,6600,2015,03,18,5422,3793
299000,4,2.5,2400,6078,2,0,0,3,8,2400,0,2001,0,98001,47.2606,-122.285,2406,7642,2015,02,03,5127,3590
518000,4,1.75,1780,8768,1,0,0,4,7,1050,730,1951,0,98125,47.7085,-122.283,1590,8100,2014,12,31,12747,8861
630000,4,3.75,4610,40202,1,0,0,4,10,2500,2110,1980,0,98027,47.4599,-122,3050,41056,2014,06,05,1200,851
386950,3,2.5,1070,1089,2,0,0,3,7,900,170,2009,0,98116,47.5902,-122.387,1450,1437,2015,02,19,21423,14996
465000,4,2.25,2100,7350,2,0,0,3,8,2100,0,1979,0,98033,47.7019,-122.171,1780,7350,2014,09,24,16761,11739
199988,2,1,860,5000,1,0,0,3,7,860,0,1949,0,98178,47.5005,-122.267,1130,6000,2014,11,24,16552,11585
279500,4,2.5,1613,4338,2,0,0,3,7,1613,0,2009,0,98042,47.3859,-122.162,1427,4341,2014,11,17,21296,14903
452000,2,1,980,5000,1,0,0,3,6,980,0,1904,0,98107,47.6744,-122.369,1270,4500,2015,01,21,4953,3465
465000,5,2.5,2550,6405,2,0,0,3,7,2550,0,2008,0,98065,47.5191,-121.869,2190,5900,2014,12,22,19844,13894
209950,2,1,860,5080,1,0,0,3,7,860,0,1960,0,98032,47.39,-122.236,1250,6477,2015,04,10,16731,11712
775000,4,2.75,3500,6226,2,0,0,3,9,3500,0,2004,0,98053,47.6846,-122.045,3480,7222,2014,10,24,20199,14136
415000,4,2,1610,9600,1,0,0,5,7,1610,0,1967,0,98056,47.5327,-122.186,1450,9600,2014,06,17,9031,6314
350000,4,1.75,2310,9002,1,0,0,3,7,1780,530,1970,0,98034,47.731,-122.166,2090,8814,2015,03,30,11010,7652
275000,2,1.5,1270,32175,1,0,0,4,7,1270,0,1947,0,98003,47.3347,-122.304,1270,10200,2015,04,02,1112,793
535000,3,2.5,1360,1016,3,0,0,3,7,1310,50,2003,0,98115,47.6774,-122.324,1365,1156,2014,05,29,986,703
359500,4,2.25,2390,11250,2,0,0,3,9,2390,0,1988,0,98023,47.3305,-122.371,2480,11250,2014,12,09,464,324
424000,3,2,1670,7700,1,0,0,3,7,1170,500,1972,0,98034,47.725,-122.2,1500,7875,2014,06,18,16741,11721
250000,3,1.5,2390,23522,1,0,0,2,7,1890,500,1938,1968,98059,47.4754,-122.09,2430,23958,2015,04,20,12115,8427
492450,3,1.75,1540,13002,1,0,0,2,8,1200,340,1984,0,98074,47.6231,-122.044,1620,10098,2014,08,01,5198,3641
257500,3,1.5,1210,12500,1,0,0,3,7,1210,0,1962,0,98146,47.503,-122.351,1210,12500,2014,07,17,14037,9767
988830,5,3.25,4115,7910,2,0,0,3,9,4115,0,2014,0,98053,47.6847,-122.016,3950,6765,2014,11,18,4852,3390
765000,3,2.75,2250,9600,2.5,0,0,4,9,1830,420,1909,1991,98122,47.6033,-122.287,2060,4980,2014,08,13,2985,2106
151000,2,1,720,4222,1,0,0,4,5,720,0,1942,0,98056,47.4965,-122.186,860,4785,2014,05,28,1100,787
495000,4,1.5,1810,7998,1,0,0,3,8,1210,600,1960,0,98125,47.726,-122.297,1830,7763,2015,03,03,11606,8068
397950,4,1.75,2120,7620,2,0,0,3,8,2120,0,1971,2002,98166,47.457,-122.346,1820,7620,2014,11,13,14061,9783
255000,5,3.75,2800,9900,1,0,0,3,7,2800,0,1964,0,98023,47.319,-122.344,1700,13200,2014,09,25,1927,1373
510000,3,1.75,2170,26460,1,0,0,3,8,1450,720,1986,0,98074,47.6147,-122.045,2090,29075,2014,05,14,2245,1592
159000,3,1,1320,6534,1,0,0,3,7,1320,0,1952,0,98055,47.4806,-122.223,2140,7405,2014,08,18,15059,10512
695000,3,3.25,3080,12100,2,0,0,3,8,2080,1000,1984,0,98117,47.695,-122.399,2100,6581,2014,09,05,19206,13443
390000,4,3,2570,262018,1,0,0,3,7,1420,1150,1988,0,98058,47.4417,-122.09,2260,19811,2014,08,08,930,660
725000,4,2.5,2490,5170,2,0,0,4,9,2490,0,2000,0,98052,47.6836,-122.162,2490,5170,2014,06,25,7142,5006
1330000,5,3,3340,10796,1,0,2,3,9,2120,1220,1964,1990,98040,47.5421,-122.229,3290,12955,2015,04,20,1472,1038
440000,4,2,2310,5004,1,0,0,3,7,1430,880,1994,0,98108,47.5471,-122.298,1630,5060,2015,04,20,9409,6574
520000,2,2.25,1530,981,3,0,0,3,8,1480,50,2006,0,98103,47.6533,-122.346,1530,1282,2014,10,31,21596,15117
289950,3,2.5,2099,4275,2,0,0,3,7,2099,0,2010,0,98002,47.3521,-122.211,2099,4275,2015,03,05,20299,14202
520000,4,3,2190,5085,2,0,0,4,8,2190,0,1992,0,98029,47.5693,-122.002,2130,5142,2014,09,24,17351,12161
247500,3,1.75,1960,15681,1,0,0,3,7,1960,0,1967,0,98032,47.3576,-122.277,1750,15616,2015,03,30,97,64
728000,4,2.5,3290,5951,2,0,0,3,9,3290,0,2003,0,98075,47.5999,-121.976,3240,6159,2014,09,02,15905,11116
479000,4,2.25,2270,9464,1.5,0,0,4,7,1520,750,1940,0,98146,47.5007,-122.359,1770,9464,2015,02,25,18218,12771
540000,3,1.75,2110,7129,1,0,0,3,8,1280,830,1982,0,98052,47.7219,-122.102,1810,8674,2015,03,31,3018,2131
350000,5,1.75,1380,7620,1,0,0,3,7,1180,200,1955,0,98106,47.5279,-122.345,1990,7620,2015,04,30,13088,9112
345000,4,2.5,2020,3600,2,0,0,3,7,2020,0,2012,0,98038,47.3535,-122.017,2210,3800,2014,11,06,20285,14191
1100000,0,0,3064,4764,3.5,0,2,3,7,3064,0,1990,0,98102,47.6362,-122.322,2360,4000,2014,06,12,876,626
585000,3,2.5,2160,1250,3,0,0,3,8,1830,330,2010,0,98119,47.6515,-122.375,1870,2825,2014,12,11,21105,14761
530000,4,2.5,3020,6788,2,0,0,3,7,3020,0,2002,0,98065,47.5346,-121.881,2640,5325,2014,09,16,12221,8498
275000,4,2.25,2670,10050,1,0,0,4,8,1420,1250,1962,0,98032,47.3792,-122.28,2190,10050,2014,07,15,9814,6850
342000,4,1,1390,9023,1.5,0,0,3,7,1390,0,1955,0,98155,47.7754,-122.296,1760,9023,2015,04,22,8019,5607
1000000,4,3.25,3320,8587,3,0,0,3,11,2950,370,2008,0,98103,47.691,-122.337,1860,5668,2014,08,25,7855,5502
275000,3,2.5,2030,6326,2,0,0,3,7,2030,0,1993,0,98038,47.3491,-122.029,1810,6825,2014,05,21,18675,13076
770000,5,3,2370,6000,1.5,0,2,3,8,1340,1030,1926,2003,98107,47.6645,-122.358,1350,4500,2014,10,29,18190,12750
320000,5,2.5,3020,21441,1,0,0,4,8,1510,1510,1978,0,98042,47.3392,-122.131,1610,16445,2014,06,02,15560,10872
625000,4,3.25,4240,25639,2,0,3,3,10,3550,690,1989,0,98023,47.3241,-122.378,3590,24967,2014,05,30,6907,4848
405000,3,1.5,1330,12500,1,0,0,3,7,1330,0,1966,0,98027,47.5263,-122.051,2310,12500,2015,02,17,3566,2506
790000,3,2.5,2390,15084,2,0,0,3,8,2390,0,2000,0,98010,47.3389,-122.048,1850,17494,2015,04,21,8998,6293
270000,3,1.75,2840,9800,1,0,0,4,7,1420,1420,1977,0,98042,47.3516,-122.119,1650,9590,2015,03,09,11647,8097
795127,4,3.25,4360,91158,1,0,0,3,10,3360,1000,1993,0,98053,47.6398,-121.985,3540,90940,2014,10,29,12320,8567
1200000,4,2.5,3180,13118,2,0,0,4,11,3180,0,1986,0,98040,47.5382,-122.23,3070,12861,2014,10,21,8479,5920
450000,3,2,1290,1213,3,0,0,3,8,1290,0,2001,0,98103,47.6609,-122.344,1290,3235,2014,08,06,407,284
616500,3,2,2080,4549,1,0,0,5,7,1040,1040,1954,0,98115,47.6886,-122.309,1620,4549,2015,05,07,9954,6940
465000,3,2,1430,7125,1,0,0,4,7,1430,0,1984,0,98074,47.6256,-122.059,1570,8075,2015,02,21,2626,1863
267000,3,2.5,1580,12250,2,0,0,3,8,1580,0,1993,0,98198,47.3771,-122.315,1560,9900,2014,08,20,15044,10500
346950,3,2.5,2040,4348,2,0,0,4,8,2040,0,2006,0,98038,47.3517,-121.999,2380,4348,2014,07,24,2754,1950
968000,6,2.75,3610,17580,1,0,4,5,9,2070,1540,1959,0,98075,47.5739,-122.069,2890,14060,2014,05,28,11643,8094
1350000,4,3.5,3500,9525,2,0,0,3,10,3500,0,1999,0,98040,47.5641,-122.221,2630,9525,2014,09,26,16336,11429
670000,3,2.5,2050,6420,1,0,3,3,8,1730,320,1956,0,98116,47.5708,-122.405,2370,7620,2014,06,12,12382,8608
400000,2,2,1050,1173,2,0,0,3,8,720,330,2004,0,98122,47.6181,-122.302,1340,1317,2015,01,28,11745,8168
539000,4,2.5,2340,19850,2,0,0,3,9,2340,0,1993,0,98155,47.7672,-122.306,1930,15439,2015,02,25,4592,3210
409950,3,1.75,1320,6030,1,0,0,4,7,1320,0,1969,0,98052,47.6993,-122.13,1840,6565,2014,07,15,15456,10797
535000,6,1.75,2460,6000,1,0,0,4,7,1230,1230,1913,0,98115,47.6721,-122.323,1560,4275,2014,09,09,6776,4759
495000,3,2,1769,9300,1,0,0,4,7,1769,0,1955,2009,98166,47.441,-122.342,1870,10226,2014,06,12,13642,9505
560000,5,2.5,2880,9000,1,0,0,5,8,1440,1440,1966,0,98006,47.5456,-122.179,2010,9000,2014,07,29,7082,4973
475000,3,2.5,1700,9100,1,0,0,3,8,1160,540,1998,0,98126,47.5369,-122.378,1590,8374,2014,06,28,16187,11319
490000,2,1,990,5000,1,0,0,3,7,990,0,1941,0,98116,47.5666,-122.403,2250,6032,2014,10,25,13706,9547
315000,3,1,1070,9497,1,0,0,3,7,1070,0,1955,0,98028,47.7425,-122.23,1710,9561,2014,09,29,13354,9300
487500,5,3.5,3530,218472,2,0,0,3,7,2380,1150,1999,0,98019,47.7309,-121.905,2110,211404,2014,08,13,5723,4023
310000,2,1.75,1160,2500,2,0,0,3,7,1160,0,2008,0,98014,47.6489,-121.911,970,7500,2014,08,20,21140,14785
359800,5,2.5,2170,2752,2,0,0,3,8,2170,0,2014,0,98106,47.5167,-122.347,1800,2752,2014,10,20,21475,15029
450000,4,2,1570,7320,1,0,0,4,7,1570,0,1960,0,98007,47.5967,-122.14,1530,8800,2014,11,21,14939,10415
680000,3,1.75,1090,6775,1,0,0,4,7,850,240,1950,0,98115,47.6934,-122.321,1580,5760,2015,05,05,16131,11277
583000,3,1.75,1930,10183,1,0,0,4,8,1480,450,1975,0,98006,47.5624,-122.135,2320,10000,2014,08,22,10289,7173
465000,2,2.75,1430,1425,2,0,0,3,7,995,435,2006,0,98112,47.621,-122.298,1500,1749,2014,06,17,14784,10303
750000,4,1.5,2060,4000,1.5,0,2,3,7,1580,480,1920,1990,98103,47.6857,-122.353,1160,4000,2015,05,07,10868,7555
531155,4,2.75,2810,5046,2,0,0,3,9,2810,0,2014,0,98038,47.3559,-122.022,3060,4934,2014,09,28,21446,15010
465000,3,2.25,1530,1245,2,0,0,3,9,1050,480,2014,0,98122,47.6018,-122.297,1530,2307,2014,06,05,20484,14332
152000,3,1.75,1070,7754,1,0,0,3,6,1070,0,1953,0,98146,47.5079,-122.344,950,7740,2015,01,21,5998,4206
530000,5,1.75,1570,3000,2,0,0,4,7,1570,0,1908,0,98105,47.6677,-122.316,1610,3000,2015,01,28,5323,3729
650000,6,4.5,3900,9100,2,0,0,3,8,2870,1030,1979,0,98052,47.6612,-122.137,2080,9216,2014,10,07,9813,6849
257000,2,1,1000,3700,1,0,0,3,6,800,200,1929,0,98118,47.552,-122.29,1270,5000,2015,03,10,13474,9390
625000,3,1.5,1230,3060,1,0,0,3,7,910,320,1927,0,98103,47.667,-122.333,1260,4488,2014,07,11,6272,4400
1150000,4,3.5,4540,19767,2,0,0,3,11,4200,340,1998,0,98006,47.5445,-122.137,3990,12881,2014,07,30,7869,5512
289000,2,1.5,1010,1309,2,0,0,3,7,860,150,2007,0,98118,47.5659,-122.286,1190,3060,2014,07,16,11354,7891
346900,4,2.5,1970,5106,2,0,0,3,8,1970,0,1999,0,98055,47.449,-122.205,2230,5109,2015,03,10,540,384
462000,5,1.75,2840,10220,1,0,0,4,7,2210,630,1954,0,98177,47.764,-122.36,2000,9750,2014,07,29,9701,6776
430000,3,2.5,1690,1310,2,0,0,3,8,1140,550,2004,0,98136,47.5404,-122.387,1640,1321,2015,02,26,7608,5330
410000,4,2.25,2510,4090,2,0,0,3,8,1840,670,2012,0,98019,47.7345,-121.967,2070,4090,2014,07,18,21364,14953
515000,5,2,2220,6000,1.5,0,0,4,7,1390,830,1925,0,98144,47.5822,-122.295,1600,6000,2014,12,29,17776,12462
435000,5,2,1840,9240,1,0,0,4,7,1540,300,1942,1958,98133,47.7308,-122.34,1200,5250,2014,05,05,8373,5846
360000,4,2.5,2490,4751,2,0,0,3,7,2490,0,2001,0,98056,47.4813,-122.188,2510,5233,2014,12,29,14034,9764
415000,2,1,880,3200,1,0,0,3,7,880,0,1910,1970,98199,47.6575,-122.402,1880,6000,2014,09,03,8513,5943
340000,2,1.75,1270,1916,2,0,0,3,8,1270,0,2012,0,98108,47.5648,-122.294,1140,1916,2014,11,24,19926,13947
485000,3,1.75,2030,10089,1,0,0,4,8,1330,700,1976,0,98027,47.5217,-122.05,2030,9827,2015,03,10,12433,8644
361000,3,2,1950,8698,1,0,0,3,8,1950,0,1999,0,98042,47.39,-122.153,2330,7212,2014,08,06,810,573
610000,4,2.25,1660,7350,1,0,0,3,8,1660,0,1965,2014,98008,47.6263,-122.124,1790,7455,2014,10,27,2276,1611
907000,3,1.5,1340,6000,1.5,0,1,3,9,1340,0,1927,0,98105,47.66,-122.282,2600,6000,2014,11,24,7361,5165
832500,4,2.5,3450,35100,2,0,0,3,10,3450,0,1987,0,98052,47.7302,-122.106,3110,35894,2014,11,26,12000,8345
851000,3,2.5,3560,107290,2,0,0,3,10,3560,0,1987,0,98053,47.6652,-122.049,3660,89298,2014,05,09,16633,11643
450000,3,1.75,1610,11200,1,0,0,3,7,1610,0,1955,0,98033,47.6641,-122.176,1610,11200,2014,06,19,2402,1700
294700,3,2,1970,9600,1,0,0,4,7,1300,670,1967,0,98003,47.2824,-122.301,1710,7703,2014,06,06,5409,3781
460000,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,0,98115,47.6759,-122.286,1880,5600,2014,06,16,671,479
600000,4,2.5,2560,5593,2,0,0,3,7,2560,0,2001,0,98053,47.6886,-122.037,2800,5890,2014,06,06,18610,13036
273000,3,1.75,2050,9045,2,0,0,4,6,2050,0,1959,0,98058,47.4572,-122.18,1200,9045,2015,04,02,2715,1922
355000,3,0.75,1420,3060,1,0,0,4,7,860,560,1923,0,98103,47.6872,-122.346,1350,4000,2014,10,27,11382,7914
1650000,4,2.25,2920,20400,1,0,0,4,11,2920,0,1966,0,98004,47.6237,-122.228,3080,20400,2014,08,29,12288,8544
772000,4,2.75,3470,70131,1,0,0,4,8,1750,1720,1962,0,98005,47.6339,-122.18,2950,43560,2014,11,03,13901,9684
655000,4,2.25,2420,7725,1,0,0,4,8,1890,530,1972,0,98052,47.6287,-122.093,1740,7944,2015,03,06,12056,8389
460000,4,2.5,2080,17532,2,0,0,3,9,2080,0,1996,0,98059,47.4835,-122.136,2550,12560,2014,11,12,5803,4083
800000,3,2.75,2220,4000,2,0,0,3,8,1700,520,1914,2000,98122,47.617,-122.291,1800,4000,2014,07,10,4719,3298
353000,3,2.25,1900,3800,2,0,0,3,7,1900,0,2006,0,98059,47.4866,-122.16,1950,3800,2014,09,22,21405,14982
245000,3,2.25,2210,10794,1,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.224,2230,10753,2014,08,06,15147,10581
235000,2,1,1270,9182,1.5,0,0,3,6,1270,0,1917,0,98126,47.5365,-122.378,1760,9100,2014,10,15,8396,5863
